transaction_id,timestamp,amount,device_novelty,transaction_velocity,location_deviation,merchant_history_score,customer_tenure_days,payment_method,ip_reputation_score,category_tag,ground_truth_label
269c74ac-fce3-25bc-d0a5-a011021fdc40,2026-08-20T16:23:28.304858Z,500.0,0.752,3,0.9166,0.2682,154,UPI,0.4456,suspicious,fraud
8a759e78-c155-bbe6-aecb-56d26bb5d3a6,2026-08-16T06:50:44.593042Z,371.55,0.0616,0,0.221,0.0836,340,UPI,0.9881,normal,legitimate
f0a28aa4-00f3-01c3-be99-b19060c943c9,2026-08-01T20:36:18.091474Z,2106.86,0.0698,0,0.2497,0.355,144,card,0.9267,merchant_anomaly,legitimate
74a3949b-f2fc-a4d4-ec8d-3f836d85ce1e,2026-08-05T01:36:54.397419Z,256.07,0.1281,1,0.1954,0.1172,1072,UPI,0.9784,normal,legitimate
45326c0c-dbc0-3bf8-0324-33305d9ff2a7,2026-08-21T03:53:41.552275Z,960.13,0.9608,5,0.853,0.3032,180,UPI,0.4617,suspicious,fraud
2853c286-bbde-fb29-6973-49bb0d904870,2026-08-07T08:34:09.468359Z,1235.72,0.2091,0,0.055,0.0204,1019,netbanking,0.972,normal,legitimate
74622748-faeb-7f49-48b5-c09677a769d8,2026-08-02T00:53:08.007199Z,923.33,0.8667,0,0.7206,0.1506,47,UPI,0.7903,borderline,legitimate
c35eae39-7e63-016b-e959-3f40f83bbe16,2026-08-15T03:11:54.406564Z,769.99,0.1814,1,0.1294,0.0334,946,UPI,0.9912,normal,legitimate
9f82c125-fcfa-7101-58fc-338c5e064f22,2026-08-08T21:59:42.362485Z,627.86,0.1265,5,0.9178,0.0304,493,card,0.6597,borderline,legitimate
1ca48cd9-a42a-b4b1-16ea-550f25257ddd,2026-08-13T21:28:09.455903Z,945.85,0.9334,3,0.8159,0.1568,23,UPI,0.3123,suspicious,fraud
24073b64-e51e-bda9-d495-a16935337b00,2026-08-13T21:23:50.509528Z,640.1,0.2388,0,0.1717,0.0917,368,UPI,0.9155,normal,legitimate
9a9e980b-a5cd-b6ca-84cf-7aee54a57f49,2026-08-02T23:48:37.472530Z,3809.56,0.1864,6,0.2549,0.0119,707,netbanking,0.934,legitimate_but_unusual,legitimate
1d1b6a64-4e65-088e-5a5b-fe6fb2e94b17,2026-07-30T18:30:05.479063Z,313.14,0.2489,0,0.1516,0.0607,156,UPI,0.9364,normal,legitimate
d9446eb9-6584-5456-292a-11941f79d0e7,2026-08-10T20:15:30.976751Z,698.75,0.0824,0,0.24,0.0362,849,UPI,0.9573,normal,legitimate
b28e50fe-dfad-e11d-1067-8fe169ff3e09,2026-08-02T06:40:53.518488Z,249.97,0.0785,0,0.9152,0.148,264,UPI,0.7439,borderline,legitimate
bc19f3c6-6bcb-c360-b594-f38ea66880b4,2026-07-29T12:22:19.131372Z,781.51,0.0903,2,0.1511,0.0775,565,UPI,0.9242,normal,legitimate
a10083f0-c990-2865-bd67-13e5e38339ed,2026-07-25T01:39:51.429904Z,1840.04,0.1095,0,0.0292,0.0406,224,UPI,0.8952,normal,legitimate
f24ccbad-3611-b414-31ca-56254a71c1ba,2026-07-27T19:20:44.272733Z,32775.47,0.837,5,0.9063,0.9416,50,UPI,0.2308,fraud,fraud
56b87f06-3640-9bfa-db9d-f9271f67fcd6,2026-08-02T16:50:18.991765Z,48.72,0.2184,0,0.1461,0.042,181,card,0.9358,normal,legitimate
57ea06dc-2cff-7de7-fc55-926e0903dd70,2026-08-21T13:57:24.913187Z,2531.95,0.125,4,0.1115,0.0679,746,card,0.8587,legitimate_but_unusual,legitimate
dd063d0b-0278-958f-dd93-6e2a05962cdd,2026-08-23T07:17:20.375114Z,2339.47,0.0393,0,0.1255,0.0655,515,netbanking,0.9203,normal,legitimate
39e4690e-9376-b0bd-dbd9-6a1ec7e166c4,2026-07-29T14:29:49.427558Z,509.2,0.1337,0,0.1717,0.0889,1183,card,0.8885,normal,legitimate
509af4b4-8781-1ab6-a236-a0baa2f148ca,2026-07-25T08:08:21.328982Z,346.52,0.2101,0,0.0055,0.0154,785,card,0.9528,normal,legitimate
02a43961-5458-d88a-196f-03dd471994f3,2026-08-09T19:27:05.769948Z,69.75,0.1774,0,0.136,0.0265,570,card,0.9274,normal,legitimate
927f8ec6-c41a-ea70-32f1-e7f60a731332,2026-08-15T16:56:48.414318Z,671.26,0.1026,0,0.0111,0.0361,963,UPI,0.9093,normal,legitimate
3679b512-65e3-c536-75e3-519fd1e75503,2026-08-23T13:12:09.650390Z,318.53,0.0864,1,0.1037,0.0204,51,card,0.9008,normal,legitimate
54ef241e-2968-a7d0-6395-969328e0827f,2026-08-03T09:17:31.877583Z,250.65,0.0597,0,0.0876,0.0498,710,card,0.8526,normal,legitimate
53e45c26-a3d7-77f8-1954-28f2ae8c2265,2026-08-13T03:23:30.490161Z,1238.06,0.8171,0,0.9392,0.1665,82,UPI,0.5863,borderline,legitimate
4fec32fe-6c2e-bcbd-ccc9-d6e8f5fba92d,2026-07-31T22:00:24.696537Z,3842.31,0.0115,0,0.244,0.8111,205,card,0.9617,merchant_anomaly,legitimate
3d894a3f-f5c5-ee18-3b77-e9de7c71af67,2026-08-08T04:00:50.217677Z,570.77,0.108,0,0.245,0.1019,582,card,0.9866,normal,legitimate
65864fe4-bf30-e37c-775d-e9020c824858,2026-08-18T16:50:44.736187Z,2143.44,0.9237,6,0.9481,0.4523,33,wallet,0.3753,fraud,fraud
9f967a24-cebd-b304-4f22-b77f35b57b7b,2026-08-06T20:27:05.543729Z,281.8,0.2235,0,0.0529,0.0111,343,UPI,0.9443,normal,legitimate
d6462c7b-971d-d4cf-632c-f9c9f3583536,2026-08-15T08:17:57.314998Z,247.54,0.0937,0,0.9524,0.0825,529,UPI,0.8606,borderline,legitimate
6ce8b062-df8e-82f8-ef9b-235715a506c6,2026-08-19T08:18:37.012074Z,195.46,0.2149,0,0.1806,0.0878,322,UPI,0.9548,normal,legitimate
2dce5446-2cce-4a2a-00f0-0265a7acce63,2026-08-18T04:54:04.448708Z,1167.23,0.2498,0,0.1743,0.0106,924,netbanking,0.9954,normal,legitimate
7aab0443-bd59-3f29-d515-40205c2de841,2026-07-28T08:40:42.743186Z,1552.2,0.8769,3,0.9733,0.1371,94,wallet,0.3231,suspicious,fraud
29544cb5-1c47-04c6-e45a-9054923d57f6,2026-08-19T07:28:48.321964Z,1604.61,0.8401,3,0.8272,0.1473,140,card,0.5947,suspicious,legitimate
483a4132-f700-01e4-7e78-5de2f219f55f,2026-08-07T02:35:23.914501Z,485.67,0.8705,0,0.0102,0.166,348,card,0.7761,borderline,fraud
61b12aa1-7ebe-c2b8-4ab4-e80d681b8445,2026-08-21T08:51:35.025375Z,213.97,0.0574,1,0.1952,0.0482,817,UPI,0.875,normal,legitimate
988ae923-3fd9-24bd-6769-e1280c894f8c,2026-08-13T11:27:09.689529Z,1000.0,0.7953,4,0.7847,0.8018,63,UPI,0.1191,fraud,fraud
82371e31-4840-b466-877a-c85260d5f05d,2026-08-10T21:21:16.073799Z,526.29,0.1711,0,0.2364,0.0129,1008,UPI,0.8951,normal,legitimate
2d482dc1-e4e6-ab8b-684c-5bb06c6483cb,2026-07-29T18:13:22.168181Z,1004.51,0.0258,1,0.8344,0.1351,142,UPI,0.6342,borderline,legitimate
7d1e9a8c-7514-0818-2fc2-efb6584ed02e,2026-07-27T18:15:07.845015Z,673.94,0.1905,0,0.0426,0.0169,494,UPI,0.8736,normal,legitimate
64c40fff-b942-ed1f-8388-495e6efea762,2026-08-13T20:44:20.138632Z,273.65,0.0916,0,0.2089,0.0098,619,UPI,0.907,normal,legitimate
b53547b1-6a44-12da-91f6-0f6ea3d96567,2026-08-18T15:09:43.157160Z,4650.28,0.2347,0,0.0452,0.0597,879,UPI,0.881,normal,legitimate
94805d85-5334-ca17-c54f-a39f95d9cd41,2026-08-11T05:36:48.956788Z,245.07,0.1163,0,0.1473,0.0121,406,UPI,0.9983,normal,legitimate
043e16a4-bfe5-abf5-22e4-b9d05c1b7b90,2026-08-11T16:31:26.264941Z,1118.97,0.9326,1,0.8491,0.1873,172,UPI,0.7929,borderline,legitimate
d4dcd2f9-b43e-e832-5189-31cde4b78a10,2026-08-12T08:14:15.800522Z,1124.06,0.0293,0,0.1353,0.003,968,UPI,0.916,normal,legitimate
bd50bd0a-fe1a-54e5-71e1-eef709b77c52,2026-08-13T08:14:10.232004Z,859.82,0.1998,0,0.092,0.0219,990,card,0.8582,normal,legitimate
331fe1b9-8f9a-fb21-0c71-d1f9719133f8,2026-07-27T15:50:56.159017Z,2244.61,0.0268,2,0.1621,0.1086,714,UPI,0.8876,normal,legitimate
726665fd-5d04-b717-957f-79ef849cf6a8,2026-07-29T12:20:16.909821Z,61823.05,0.2971,2,0.1574,0.0008,423,UPI,0.9549,legitimate_but_unusual,legitimate
d38a7957-791a-06ec-7100-1a181302a630,2026-07-30T14:32:03.738766Z,1908.41,0.8739,10,0.9314,0.3456,2,UPI,0.2773,fraud,fraud
f9705dea-8641-1750-0daf-b0084e91da1e,2026-08-04T05:31:34.795597Z,7600.43,0.2359,1,0.2466,0.0675,737,card,0.9947,normal,legitimate
1b7aae1a-0383-f33b-9555-6f624b7868c9,2026-08-17T17:14:10.113183Z,302.47,0.1408,0,0.1102,0.1027,1046,netbanking,0.9347,normal,legitimate
b247d8d3-ae56-249a-fe17-b8c3ee6e6697,2026-08-20T01:45:19.993959Z,284.42,0.0567,1,0.0718,0.0509,383,UPI,0.9309,normal,legitimate
029375aa-0507-7384-5697-3fbc6d33ab63,2026-08-11T21:35:13.011579Z,2607.38,0.1484,3,0.8783,0.1187,505,card,0.5837,borderline,fraud
fd09fa19-d895-acf0-6240-dba9980842f9,2026-07-26T15:17:25.000513Z,258.82,0.0631,0,0.2431,0.0649,355,UPI,0.9627,normal,legitimate
22a6e01a-a133-759c-0fa4-a0fdd11990aa,2026-08-01T17:40:55.059088Z,547.98,0.9834,3,0.848,0.3344,10,UPI,0.4079,suspicious,fraud
e071f0b2-459e-cdc5-3b02-1117b2c42e7d,2026-08-01T15:42:14.958427Z,1543.11,0.8294,5,0.8751,0.173,96,UPI,0.6532,suspicious,legitimate
1088bea1-67f1-a71d-de7c-8242611b6f60,2026-08-05T19:34:43.088167Z,2483.34,0.197,0,0.094,0.0156,590,netbanking,0.979,normal,legitimate
eeb119bb-9889-3b27-7146-b4381089c893,2026-07-26T17:49:37.180850Z,7641.88,0.7739,7,0.861,0.7099,5,UPI,0.2221,fraud,fraud
c05db6f8-b8b1-5173-5c28-d3546ca61479,2026-08-17T19:05:27.782823Z,631.02,0.2155,0,0.1173,0.001,126,UPI,0.9862,normal,legitimate
ecda0e69-8e06-338a-aacc-6bc11cd2fb33,2026-07-25T15:56:00.777011Z,393.89,0.0881,0,0.1104,0.0117,121,UPI,0.8677,normal,legitimate
2e10678a-623b-13b3-369b-2ea3a71b6b23,2026-07-27T15:48:41.378860Z,196.26,0.1996,0,0.0228,0.12,892,UPI,0.9155,normal,legitimate
27ad32ef-280d-27d7-d50e-f2ec0abb22e9,2026-08-01T22:25:31.104470Z,569.09,0.1533,0,0.248,0.0495,723,UPI,0.9715,normal,legitimate
e6c843b2-06bd-8857-a98b-cbf01d2f9487,2026-08-19T08:36:05.926469Z,4295.14,0.2394,5,0.0435,0.0721,1370,UPI,0.9269,legitimate_but_unusual,legitimate
6e15c0a1-8f20-5215-7453-cd7244ec7917,2026-07-29T06:28:07.426036Z,503.74,0.2453,0,0.0625,0.0101,716,UPI,0.9901,normal,legitimate
7d93f596-8c17-a611-c5fe-d7583ab5a9b6,2026-08-06T07:17:03.818723Z,34825.39,0.8199,0,0.2062,0.0115,601,UPI,0.9183,legitimate_but_unusual,legitimate
31e60edb-d405-c792-fe76-7d8594c2a8a8,2026-08-17T11:36:38.181520Z,98.11,0.2069,0,0.2348,0.0719,344,UPI,0.9141,normal,legitimate
196f0bc6-496e-4897-d792-a6cbbd8dbb88,2026-08-05T03:04:39.294929Z,507.29,0.0755,6,0.0979,0.0254,968,netbanking,0.8518,legitimate_but_unusual,legitimate
cbd1e24d-394d-959c-1570-5686fc18cf01,2026-07-24T18:57:07.678073Z,197.79,0.1123,0,0.1274,0.0191,46,UPI,0.9846,normal,legitimate
51f4ab41-446e-1c25-82fc-77a756cea3b9,2026-08-15T00:35:51.216437Z,1099.63,0.0255,0,0.117,0.0762,882,UPI,0.8711,normal,legitimate
85e32d05-2668-fdd2-98ef-c4b8a9daa3b4,2026-08-11T11:21:36.972335Z,4078.91,0.037,4,0.1774,0.0993,450,wallet,0.8604,legitimate_but_unusual,legitimate
0bf6b8cd-8af7-5ebd-2d3b-558176afd551,2026-08-16T01:59:02.453588Z,968.84,0.1431,0,0.1709,0.0295,1027,UPI,0.9674,normal,legitimate
bb7ae26b-51d0-35b4-0122-86e480a71ee9,2026-08-02T23:59:25.287505Z,1285.95,0.1339,0,0.0072,0.0215,595,UPI,0.9358,normal,legitimate
2d8632e9-22de-8113-fccc-91d285b1c6f0,2026-07-30T02:56:07.329444Z,2980.18,0.2159,1,0.146,0.0356,333,card,0.9024,normal,legitimate
e84f7fc4-0c34-9f2f-d108-a06ae46a548d,2026-08-21T20:01:05.629418Z,582.19,0.1623,1,0.0511,0.106,125,UPI,0.9649,normal,legitimate
c0f92083-5658-7a71-6468-23ae07a43e0c,2026-08-12T22:12:59.684311Z,1459.24,0.093,0,0.2189,0.0321,373,card,0.9625,normal,legitimate
a782f9ff-52dd-f15b-eb42-99de256bef56,2026-08-18T22:56:56.778737Z,612.47,0.7245,0,0.8413,0.1174,215,UPI,0.7229,borderline,fraud
be125274-9457-d47f-33c9-27d8ffd61944,2026-08-12T11:28:15.136295Z,1974.06,0.1481,0,0.1045,0.0441,139,UPI,0.9809,normal,legitimate
607951d2-dfc0-798a-ea07-66a30b06f379,2026-07-28T19:33:23.987414Z,298.84,0.9383,0,0.1089,0.0923,104,UPI,0.5333,borderline,legitimate
da41c745-e7e6-be2f-2920-67385baa7afa,2026-08-05T01:25:25.715987Z,1488.34,0.0774,6,0.0206,0.0769,587,UPI,0.9558,legitimate_but_unusual,legitimate
bf439921-ab97-4e4b-b4a2-530817166ee9,2026-08-06T12:29:18.190500Z,206.25,0.0917,0,0.0764,0.006,125,UPI,0.8631,normal,legitimate
75a4dc52-43fb-00b6-1267-e96cd3e21233,2026-07-31T22:39:13.198319Z,247.81,0.0854,0,0.1262,0.0098,1157,card,0.8739,normal,legitimate
3c0237ce-b604-a250-9bbf-1d242833a550,2026-08-14T13:42:34.005704Z,442.75,0.9079,0,0.1575,0.0319,380,UPI,0.696,borderline,legitimate
ccb59cd6-a04f-4210-6146-fc7768286d09,2026-07-30T07:14:20.687329Z,111.17,0.0019,0,0.0089,0.0979,862,wallet,0.952,normal,legitimate
e39ec6f0-3e86-42e8-0b0f-a6cfa869b322,2026-08-02T21:34:52.643734Z,1792.73,0.1041,3,0.9215,0.174,313,card,0.8994,borderline,fraud
d29b25c8-d216-64a2-8bf6-e6a42405ddff,2026-08-21T17:35:14.368664Z,246.04,0.0121,0,0.1156,0.0835,423,UPI,0.9207,normal,legitimate
5f4a020f-c136-60f7-d543-512668b9f9ba,2026-07-31T16:12:39.061606Z,500.0,0.9502,3,0.8592,0.1638,8,card,0.4554,suspicious,fraud
6c033b0d-dfe3-c231-73db-06885d7d4e69,2026-07-27T15:21:46.917463Z,604.78,0.0609,1,0.2286,0.0838,788,card,0.9469,normal,legitimate
5606d834-74be-481b-699f-d0025541d823,2026-08-03T10:19:40.209918Z,2032.12,0.0422,1,0.1679,0.0866,66,card,0.9208,normal,legitimate
55743f9e-5b78-d935-93be-d4b3a08a9458,2026-08-06T20:37:57.974400Z,961.95,0.2299,0,0.0363,0.1041,166,wallet,0.9685,normal,legitimate
6a260770-177e-c773-186d-e671e7f3eb20,2026-08-07T19:26:57.891946Z,313.37,0.1701,0,0.0582,0.4997,869,UPI,0.9198,merchant_anomaly,legitimate
3c87d11b-87bf-34c5-5531-ec0c11eeaf70,2026-08-03T14:05:39.798566Z,1477.8,0.0398,6,0.3807,0.0034,1476,UPI,0.9728,legitimate_but_unusual,legitimate
04c7ce0e-3520-39a1-2e1c-17f8d6026137,2026-08-05T04:52:19.966592Z,130.4,0.1449,1,0.0686,0.0159,872,UPI,0.8711,normal,legitimate
ced3c40a-19a0-8a70-6b7d-8923588afeb2,2026-07-31T17:30:50.824933Z,1825.16,0.9293,4,0.8276,0.6525,8,UPI,0.0575,fraud,fraud
8c6d4ac1-fd9b-9738-94ea-e5757d3e78fa,2026-08-13T11:23:38.321154Z,351.11,0.0913,1,0.0844,0.0516,542,UPI,0.962,normal,legitimate
e2065798-f37c-6ed7-ea3d-2a0d502faed8,2026-08-03T19:44:57.930303Z,60.45,0.1773,0,0.0777,0.0388,671,UPI,0.8854,normal,legitimate
9e4fa541-f3ca-47ca-50f4-2792e43c5b14,2026-08-09T07:43:37.895397Z,7748.55,0.7854,6,0.975,0.8085,24,netbanking,0.209,fraud,fraud
79ad8614-f25e-3252-8e4a-d25a2838f6bf,2026-08-18T08:30:42.786445Z,4482.99,0.2175,1,0.0256,0.0673,764,UPI,0.9951,normal,legitimate
45f395d2-0ecf-a24d-3574-355cea3b7e89,2026-07-27T14:10:36.501170Z,829.63,0.1686,1,0.2008,0.0301,224,card,0.8648,normal,legitimate
a54f1914-3d93-ac54-354a-41d3b38645ba,2026-08-14T15:16:42.797104Z,362.32,0.9411,0,0.904,0.1527,274,UPI,0.6117,borderline,legitimate
5d45acd6-80a2-1148-b22e-befa6174a318,2026-08-16T03:17:02.713902Z,74902.1,0.5665,0,0.0624,0.0959,410,card,0.8706,legitimate_but_unusual,legitimate
f5d3936c-3250-cb13-1c9c-87bccdedaf1a,2026-08-01T22:03:14.395625Z,545.45,0.2181,0,0.1202,0.014,1176,netbanking,0.9073,normal,legitimate
4acab153-8f8f-9ac1-f286-1d26de5e8bd7,2026-08-13T19:50:46.095218Z,565.77,0.1903,1,0.0196,0.0294,741,card,0.8565,normal,legitimate
1c51cef2-7dee-97c6-03d5-2bb3eec90aa6,2026-08-01T14:39:53.742226Z,76952.46,0.2778,1,0.0194,0.0131,1321,card,0.9417,legitimate_but_unusual,legitimate
cab3e514-d13b-8eb9-f53b-730f0b1ce197,2026-08-07T08:54:01.876298Z,455.6,0.0539,0,0.0503,0.0102,30,netbanking,0.9767,normal,legitimate
1980569f-18bc-e1d8-89b5-04c8fa79ad50,2026-08-22T21:26:42.025906Z,976.15,0.0152,0,0.0439,0.0227,931,card,0.9158,normal,legitimate
0d0ac844-0832-dfbd-278a-a88ac18fe7b2,2026-08-03T08:09:07.420748Z,470.24,0.1432,0,0.1539,0.0265,492,card,0.9086,normal,legitimate
9b4c24c6-0fab-6a44-ae2e-dec5d0294538,2026-08-22T09:51:45.020839Z,347.34,0.005,0,0.2332,0.01,159,UPI,0.9776,normal,legitimate
f2692d18-f1e2-459e-2288-d9aed66a2856,2026-07-28T15:31:51.119372Z,1974.29,0.0674,0,0.2184,0.0292,239,wallet,0.8603,normal,legitimate
e5d36801-30a8-a8da-2d45-f60170d3ab0c,2026-08-17T22:58:52.144146Z,1591.92,0.0185,1,0.0084,0.0059,475,UPI,0.9153,normal,legitimate
f0fdc10e-5401-e881-adab-aa577e4169ad,2026-08-19T11:21:27.786882Z,204.42,0.0538,0,0.0966,0.084,576,UPI,0.9741,normal,legitimate
81ec1615-aeb6-d7c5-cd33-35ae53cce43a,2026-08-06T06:17:34.878659Z,470.52,0.1006,0,0.1245,0.0213,448,UPI,0.8954,normal,legitimate
986e3177-b9ce-b027-3ec2-ea8abdec59fb,2026-07-27T10:39:35.507940Z,25.32,0.2479,0,0.1648,0.0171,375,card,0.9464,normal,legitimate
747a9006-dcfc-52d0-9904-5c579812e21b,2026-08-09T21:49:22.933210Z,2039.11,0.1296,0,0.1243,0.013,453,UPI,0.8808,normal,legitimate
f182d07b-fc74-130a-33b6-bbfe401d2691,2026-08-20T15:25:53.140408Z,1765.91,0.8149,4,0.9655,0.0866,143,card,0.6749,suspicious,fraud
4d48fdd6-7bc8-49bf-4ae0-426266bf6fbd,2026-08-14T09:15:50.155922Z,564.71,0.2355,0,0.0752,0.0698,153,card,0.9004,normal,legitimate
97e63e57-965a-fbdd-bd1c-46eedf7ed68f,2026-07-29T01:27:34.625570Z,287.96,0.2444,1,0.0869,0.0009,632,UPI,0.8949,normal,legitimate
854c40ff-b19a-0aa0-fdd7-45f46c5d79e7,2026-08-02T21:27:41.870291Z,541.94,0.1308,3,0.0651,0.1561,447,UPI,0.8311,borderline,legitimate
fb6ec3bc-5182-d6a6-e752-dc79e21c89cf,2026-08-12T12:37:17.843798Z,2873.54,0.0025,1,0.022,0.0124,399,UPI,0.9887,normal,legitimate
ceac50c1-e404-e0c8-549b-cc9e8d2fada3,2026-07-30T17:06:28.065770Z,495.45,0.122,0,0.036,0.0161,776,UPI,0.8657,normal,legitimate
72c76b13-6e18-8a89-f842-fe20965eca75,2026-07-30T22:57:43.342491Z,2233.41,0.0481,0,0.003,0.0163,76,card,0.9792,normal,legitimate
43b9cbed-4599-9418-4a86-e8ae0051aa8e,2026-08-13T19:27:10.807482Z,1000.0,0.8647,9,0.8672,0.5826,68,UPI,0.0669,fraud,fraud
47970db5-7e00-c0a6-69cc-0c27f06b70c5,2026-08-01T21:26:56.463053Z,796.81,0.1621,0,0.1909,0.0693,1073,UPI,0.9625,normal,legitimate
e8f6f403-2484-fcf3-1749-a6ed5c0dac54,2026-07-27T00:45:03.882252Z,584.29,0.1989,0,0.0392,0.0568,662,card,0.9498,normal,legitimate
ba816581-426e-2b88-4ad8-c9f62c12c322,2026-08-19T00:35:25.096247Z,1378.43,0.1066,0,0.1234,0.0005,479,UPI,0.9776,normal,legitimate
55c5ee51-8cd1-314c-ba02-41e5129c9819,2026-07-29T04:48:28.552966Z,330.49,0.0679,0,0.2153,0.0578,1021,UPI,0.9852,normal,legitimate
f90c1077-fdad-aaa7-f5c9-4e90c084ab28,2026-08-04T17:17:20.950157Z,11037.8,0.858,4,0.8743,0.2259,70,UPI,0.6948,suspicious,legitimate
22877061-9d2c-9fac-d7ec-c2e0e9af5088,2026-08-11T11:57:06.553127Z,2226.27,0.1405,0,0.0918,0.0084,1129,UPI,0.8856,normal,legitimate
07740247-7924-702b-5bb5-2830a3da97a5,2026-07-29T23:08:10.778670Z,2146.08,0.0529,0,0.11,0.015,1188,UPI,0.855,normal,legitimate
2f99ecbe-2731-ec4c-9780-be2fb1b74493,2026-07-31T19:01:12.502745Z,1966.01,0.7962,3,0.8662,0.1971,16,UPI,0.6749,suspicious,fraud
480dc0ec-785f-5142-69b6-63548af92dd6,2026-08-22T17:58:19.049418Z,2570.21,0.0939,0,0.7932,0.0144,382,card,0.6385,borderline,legitimate
911ee31a-1188-243b-7562-2b6e888cb0db,2026-08-09T04:31:10.748991Z,3538.04,0.1224,5,0.3511,0.074,1310,UPI,0.8951,legitimate_but_unusual,legitimate
20a3ba08-7524-c785-61bf-40c35b747785,2026-08-14T18:19:18.245598Z,793.23,0.1414,1,0.9123,0.1709,470,UPI,0.8496,borderline,legitimate
b313030f-73ea-1ca2-c44f-fcc094d3f7a2,2026-08-02T09:15:53.841381Z,1431.33,0.2316,4,0.3693,0.0559,1352,UPI,0.9967,legitimate_but_unusual,legitimate
24b64b16-3013-d948-2812-f89d10fe75d1,2026-08-18T02:19:56.144104Z,1673.05,0.0216,1,0.1594,0.0753,742,UPI,0.942,normal,legitimate
6c03f180-0faa-938c-6d24-9ad406734ef2,2026-08-08T19:53:35.217479Z,440.69,0.7434,3,0.2107,0.1417,386,card,0.6425,borderline,fraud
8659a3f2-09d5-cf26-8e11-e93f27e3b83e,2026-07-29T18:32:17.007771Z,1126.34,0.8388,3,0.7166,0.0988,27,card,0.4761,suspicious,fraud
60ab9257-75b4-581a-25eb-3dd28cd75689,2026-08-01T16:02:54.747061Z,1050.19,0.0358,0,0.1416,0.0071,891,card,0.999,normal,legitimate
fb703678-0a85-d41d-62db-5ce9d0706dc6,2026-08-23T06:07:59.746745Z,2117.23,0.0727,4,0.1391,0.0303,59,card,0.5624,borderline,legitimate
fd509d9e-81ec-409a-3b94-73a6966a635d,2026-08-11T21:35:37.189000Z,372.86,0.2267,0,0.1927,0.0064,32,UPI,0.998,normal,legitimate
a37a8129-1eef-bf54-3576-aa933eea1e5b,2026-07-28T07:12:49.615307Z,2581.29,0.8144,1,0.0684,0.1009,218,wallet,0.8542,borderline,legitimate
794accb4-c1e4-8725-0446-d3141c586983,2026-07-29T10:11:04.192943Z,583.87,0.1242,1,0.0403,0.018,820,UPI,0.9856,normal,legitimate
c922458f-a723-9bc6-9f57-8002f1f0f4f0,2026-08-06T20:48:52.769921Z,240.2,0.0237,0,0.0791,0.0259,86,wallet,0.8757,normal,legitimate
6af463bb-47d4-99c7-bcae-4199142ccb98,2026-07-24T14:01:19.623247Z,1759.72,0.0789,0,0.2329,0.034,1035,UPI,0.8539,normal,legitimate
764de443-1544-1e40-ed1a-763e9dc60197,2026-07-26T19:21:21.255314Z,583.82,0.1132,0,0.1782,0.0057,812,UPI,0.9461,normal,legitimate
00a54e6e-8418-0e73-13bd-ab3f07977f96,2026-08-08T12:13:43.296763Z,207.41,0.1811,0,0.2341,0.0651,24,UPI,0.962,normal,legitimate
82cb79cd-8fcd-fe68-ced0-2a9c58861540,2026-08-12T20:12:38.277431Z,3263.58,0.2137,4,0.2523,0.0267,680,card,0.9741,legitimate_but_unusual,legitimate
594ad0c2-39e1-07d7-352a-0a090b8c2ad5,2026-08-13T19:09:50.424316Z,162.8,0.1305,0,0.0869,0.0001,1054,UPI,0.9773,normal,legitimate
d4a28898-f777-0820-6137-7c0392b3d2e9,2026-08-05T19:57:50.866275Z,215.44,0.9478,4,0.1067,0.1653,373,UPI,0.8762,borderline,fraud
80e56b39-8315-f6f4-2e17-7a42f3a3a0aa,2026-08-03T11:31:43.288706Z,1969.88,0.9067,0,0.0175,0.1099,370,UPI,0.5818,borderline,legitimate
2f125099-2d22-cdac-2d2a-c2602fcc9793,2026-08-04T05:18:08.706805Z,699.39,0.113,4,0.2417,0.0082,1275,netbanking,0.9663,legitimate_but_unusual,legitimate
e6605efc-8a81-f9ba-979c-9f41f50dd05e,2026-07-26T11:57:29.931332Z,2441.9,0.8397,7,0.7673,0.1316,151,netbanking,0.4054,suspicious,fraud
3770db40-7686-3fdf-a9ff-77d18340eca0,2026-07-26T04:23:53.407262Z,500.0,0.9292,4,0.8228,0.298,36,UPI,0.5237,suspicious,fraud
3a5361f8-dda7-7cb4-512a-89f1ed5509fb,2026-08-20T06:54:45.291790Z,742.06,0.8113,3,0.727,0.0349,143,UPI,0.5419,suspicious,fraud
161cca80-1f5a-efdd-bd95-087349dc3574,2026-08-21T02:25:58.828569Z,45.46,0.2252,0,0.1097,0.0916,590,card,0.9887,normal,legitimate
6bb69d94-329c-8c8f-715b-901f5d093796,2026-08-08T21:45:49.511416Z,3689.76,0.8856,7,0.9213,0.5367,16,wallet,0.2457,fraud,fraud
fcbf0b05-4721-5598-35dc-a61af87ada56,2026-08-02T18:39:13.309167Z,155.3,0.0318,0,0.2134,0.0446,897,UPI,0.8764,normal,legitimate
7cac6634-03cd-1c82-138d-4b9ed4f81f84,2026-08-17T08:18:58.180243Z,1681.27,0.8848,4,0.8075,0.0692,167,UPI,0.3705,suspicious,fraud
acbfd77c-4222-84f8-552b-f8a6ebb53e43,2026-08-17T17:39:54.105541Z,591.46,0.2359,0,0.1586,0.0072,486,UPI,0.9784,normal,legitimate
87542313-46bf-5056-2791-070b0cb2f09a,2026-08-15T19:03:44.971029Z,9199.25,0.1781,5,0.7825,0.0167,393,UPI,0.5639,borderline,fraud
